run_dir,run_name,organism,replica_count,n_samples,fragment_bin,arm,metric,metric_label,n_in_bin,n_usable,mean,lift_over_shuffled,shuffled_mean
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,agentic,exact_match,Exact Match,20,20,0.0,0.0,0.0
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,oracle,exact_match,Exact Match,4,4,1.0,0.5,0.5
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,oracle,exact_match,Exact Match,18,18,0.5,0.5,0.0
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,oracle,exact_match,Exact Match,21,21,0.047619047619047616,0.047619047619047616,0.0
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,oracle,exact_match,Exact Match,37,37,0.0,0.0,0.0
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,oracle,exact_match,Exact Match,20,20,0.0,0.0,0.0
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,shuffled,similarity,Sequence Similarity,4,4,0.9123168498168498,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,shuffled,similarity,Sequence Similarity,18,18,0.5956487950116045,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,shuffled,similarity,Sequence Similarity,21,21,0.4336327394989149,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,shuffled,similarity,Sequence Similarity,37,37,0.08266158989094248,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,shuffled,similarity,Sequence Similarity,20,20,0.041872992806106415,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,deterministic,similarity,Sequence Similarity,4,4,0.9831959706959708,0.07087912087912088,0.9123168498168498
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,deterministic,similarity,Sequence Similarity,18,18,0.7322331901918603,0.13658439518025575,0.5956487950116045
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,deterministic,similarity,Sequence Similarity,21,21,0.5849614658404687,0.15132872634155378,0.4336327394989149
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,deterministic,similarity,Sequence Similarity,37,37,0.10900386859909764,0.026342278708155146,0.08266158989094248
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,deterministic,similarity,Sequence Similarity,20,20,0.04705016616751437,0.005177173361407953,0.041872992806106415
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,control,similarity,Sequence Similarity,4,4,1.0,0.08768315018315018,0.9123168498168498
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,control,similarity,Sequence Similarity,18,18,0.7956742093825344,0.20002541437092983,0.5956487950116045
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,control,similarity,Sequence Similarity,21,21,0.5776305269600062,0.14399778746109124,0.4336327394989149
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,control,similarity,Sequence Similarity,37,37,0.11758741375144229,0.034925823860499805,0.08266158989094248
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,control,similarity,Sequence Similarity,20,20,0.03471144577389335,-0.0071615470322130646,0.041872992806106415
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,agentic,similarity,Sequence Similarity,4,4,1.0,0.08768315018315018,0.9123168498168498
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,agentic,similarity,Sequence Similarity,18,18,0.8074231211540549,0.21177432614245037,0.5956487950116045
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,agentic,similarity,Sequence Similarity,21,21,0.6064315437152081,0.1727988042162933,0.4336327394989149
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,agentic,similarity,Sequence Similarity,37,37,0.12240837674674646,0.039746786855803976,0.08266158989094248
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,agentic,similarity,Sequence Similarity,20,20,0.03556567882599494,-0.006307313980111477,0.041872992806106415
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,oracle,similarity,Sequence Similarity,4,4,1.0,0.08768315018315018,0.9123168498168498
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,oracle,similarity,Sequence Similarity,18,18,0.9242264590146212,0.3285776640030167,0.5956487950116045
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,oracle,similarity,Sequence Similarity,21,21,0.6860659070225277,0.2524331675236127,0.4336327394989149
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,oracle,similarity,Sequence Similarity,37,37,0.1678027437991088,0.08514115390816633,0.08266158989094248
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,oracle,similarity,Sequence Similarity,20,20,0.06126844180969639,0.019395449003589974,0.041872992806106415
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,shuffled,edit_similarity,Edit Similarity,4,0,,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,shuffled,edit_similarity,Edit Similarity,18,0,,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,shuffled,edit_similarity,Edit Similarity,21,0,,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,shuffled,edit_similarity,Edit Similarity,37,0,,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,shuffled,edit_similarity,Edit Similarity,20,0,,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,deterministic,edit_similarity,Edit Similarity,4,4,0.9663919413919414,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,deterministic,edit_similarity,Edit Similarity,18,18,0.6113864077485917,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,deterministic,edit_similarity,Edit Similarity,21,21,0.47146556262996114,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,deterministic,edit_similarity,Edit Similarity,37,37,0.327293037321772,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,deterministic,edit_similarity,Edit Similarity,20,20,0.22517808360140612,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,control,edit_similarity,Edit Similarity,4,4,1.0,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,control,edit_similarity,Edit Similarity,18,18,0.7019216646950973,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,control,edit_similarity,Edit Similarity,21,21,0.5268579251851904,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,control,edit_similarity,Edit Similarity,37,37,0.3250882694600896,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,control,edit_similarity,Edit Similarity,20,20,0.24578166430173076,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,agentic,edit_similarity,Edit Similarity,4,4,1.0,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,agentic,edit_similarity,Edit Similarity,18,18,0.7193374659207046,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,agentic,edit_similarity,Edit Similarity,21,21,0.5472688799892342,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,agentic,edit_similarity,Edit Similarity,37,37,0.32462978686657706,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,agentic,edit_similarity,Edit Similarity,20,20,0.26112101620300693,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,oracle,edit_similarity,Edit Similarity,4,4,1.0,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,oracle,edit_similarity,Edit Similarity,18,18,0.8545427495979003,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,oracle,edit_similarity,Edit Similarity,21,21,0.6421483862931735,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,oracle,edit_similarity,Edit Similarity,37,37,0.4135108118124203,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,oracle,edit_similarity,Edit Similarity,20,20,0.2888393453826529,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,shuffled,adjacent_pair_acc,Adjacent Pair Accuracy,4,4,0.5,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,shuffled,adjacent_pair_acc,Adjacent Pair Accuracy,18,18,0.07645502645502646,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,shuffled,adjacent_pair_acc,Adjacent Pair Accuracy,21,21,0.09203538447235926,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,shuffled,adjacent_pair_acc,Adjacent Pair Accuracy,37,37,0.036515085704428525,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,shuffled,adjacent_pair_acc,Adjacent Pair Accuracy,20,20,0.023140732618331876,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,deterministic,adjacent_pair_acc,Adjacent Pair Accuracy,4,4,0.6666666666666666,0.16666666666666666,0.5
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,deterministic,adjacent_pair_acc,Adjacent Pair Accuracy,18,18,0.446031746031746,0.3695767195767196,0.07645502645502646
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,deterministic,adjacent_pair_acc,Adjacent Pair Accuracy,21,21,0.31134533067306175,0.2193099462007025,0.09203538447235926
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,deterministic,adjacent_pair_acc,Adjacent Pair Accuracy,37,37,0.18454413753803056,0.14802905183360204,0.036515085704428525
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,deterministic,adjacent_pair_acc,Adjacent Pair Accuracy,20,20,0.14697715679415907,0.12383642417582719,0.023140732618331876
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,control,adjacent_pair_acc,Adjacent Pair Accuracy,4,4,1.0,0.5,0.5
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,control,adjacent_pair_acc,Adjacent Pair Accuracy,18,18,0.5761243386243386,0.49966931216931215,0.07645502645502646
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,control,adjacent_pair_acc,Adjacent Pair Accuracy,21,21,0.40856115561997913,0.31652577114761987,0.09203538447235926
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,control,adjacent_pair_acc,Adjacent Pair Accuracy,37,37,0.29518037988394313,0.25866529417951456,0.036515085704428525
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,control,adjacent_pair_acc,Adjacent Pair Accuracy,20,20,0.22654936540087536,0.20340863278254345,0.023140732618331876
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,agentic,adjacent_pair_acc,Adjacent Pair Accuracy,4,4,1.0,0.5,0.5
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,agentic,adjacent_pair_acc,Adjacent Pair Accuracy,18,18,0.5681878306878307,0.49173280423280424,0.07645502645502646
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,agentic,adjacent_pair_acc,Adjacent Pair Accuracy,21,21,0.4313558212717877,0.33932043679942836,0.09203538447235926
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,agentic,adjacent_pair_acc,Adjacent Pair Accuracy,37,37,0.31002890085408075,0.27351381514965223,0.036515085704428525
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,agentic,adjacent_pair_acc,Adjacent Pair Accuracy,20,20,0.24810017918986982,0.22495944657153796,0.023140732618331876
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,oracle,adjacent_pair_acc,Adjacent Pair Accuracy,4,4,1.0,0.5,0.5
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,oracle,adjacent_pair_acc,Adjacent Pair Accuracy,18,18,0.7328042328042328,0.6563492063492063,0.07645502645502646
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,oracle,adjacent_pair_acc,Adjacent Pair Accuracy,21,21,0.4858666077153472,0.3938312232429879,0.09203538447235926
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,oracle,adjacent_pair_acc,Adjacent Pair Accuracy,37,37,0.3325733637509131,0.2960582780464846,0.036515085704428525
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,oracle,adjacent_pair_acc,Adjacent Pair Accuracy,20,20,0.261549220394378,0.23840848777604612,0.023140732618331876
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,shuffled,longest_correct_run,Longest Correct Run,4,4,0.625,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,shuffled,longest_correct_run,Longest Correct Run,18,18,0.22462522045855382,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,shuffled,longest_correct_run,Longest Correct Run,21,21,0.13623461612183418,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,shuffled,longest_correct_run,Longest Correct Run,37,37,0.05557317736242875,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,shuffled,longest_correct_run,Longest Correct Run,20,20,0.025920714545269553,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,deterministic,longest_correct_run,Longest Correct Run,4,4,0.75,0.125,0.625
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,deterministic,longest_correct_run,Longest Correct Run,18,18,0.4878306878306879,0.26320546737213407,0.22462522045855382
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,deterministic,longest_correct_run,Longest Correct Run,21,21,0.2199406344143186,0.08370601829248445,0.13623461612183418
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,deterministic,longest_correct_run,Longest Correct Run,37,37,0.08590920524780683,0.030336027885378092,0.05557317736242875
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,deterministic,longest_correct_run,Longest Correct Run,20,20,0.04446154821725764,0.018540833671988086,0.025920714545269553
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,control,longest_correct_run,Longest Correct Run,4,4,1.0,0.375,0.625
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,control,longest_correct_run,Longest Correct Run,18,18,0.5611111111111111,0.33648589065255735,0.22462522045855382
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,control,longest_correct_run,Longest Correct Run,21,21,0.26280894335405613,0.12657432723222198,0.13623461612183418
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,control,longest_correct_run,Longest Correct Run,37,37,0.12284480867691747,0.06727163131448873,0.05557317736242875
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,control,longest_correct_run,Longest Correct Run,20,20,0.05286657423907433,0.02694585969380477,0.025920714545269553
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,agentic,longest_correct_run,Longest Correct Run,4,4,1.0,0.375,0.625
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,agentic,longest_correct_run,Longest Correct Run,18,18,0.5765432098765433,0.3519179894179894,0.22462522045855382
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,agentic,longest_correct_run,Longest Correct Run,21,21,0.30285481018563726,0.1666201940638031,0.13623461612183418
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,agentic,longest_correct_run,Longest Correct Run,37,37,0.12307340004196367,0.06750022267953493,0.05557317736242875
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,agentic,longest_correct_run,Longest Correct Run,20,20,0.063302329608702,0.03738161506343245,0.025920714545269553
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,oracle,longest_correct_run,Longest Correct Run,4,4,1.0,0.375,0.625
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,oracle,longest_correct_run,Longest Correct Run,18,18,0.72173721340388,0.49711199294532626,0.22462522045855382
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,oracle,longest_correct_run,Longest Correct Run,21,21,0.3480456643050628,0.21181104818322863,0.13623461612183418
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,oracle,longest_correct_run,Longest Correct Run,37,37,0.1375082899163947,0.08193511255396596,0.05557317736242875
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,oracle,longest_correct_run,Longest Correct Run,20,20,0.06575921587706368,0.039838501331794125,0.025920714545269553
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,shuffled,kendall_tau,Kendall Tau,4,4,0.4166666666666667,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,shuffled,kendall_tau,Kendall Tau,18,18,-0.08024691358024691,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,shuffled,kendall_tau,Kendall Tau,21,21,-0.03858645327022151,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,shuffled,kendall_tau,Kendall Tau,37,37,0.01878400454785712,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,shuffled,kendall_tau,Kendall Tau,20,20,0.03978155327525653,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,deterministic,kendall_tau,Kendall Tau,4,4,0.75,0.3333333333333333,0.4166666666666667
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,deterministic,kendall_tau,Kendall Tau,18,18,0.42724867724867727,0.5074955908289241,-0.08024691358024691
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,deterministic,kendall_tau,Kendall Tau,21,21,0.218325821311226,0.2569122745814475,-0.03858645327022151
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,deterministic,kendall_tau,Kendall Tau,37,37,0.09585891003481525,0.07707490548695814,0.01878400454785712
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,deterministic,kendall_tau,Kendall Tau,20,20,0.026858173686523757,-0.012923379588732778,0.03978155327525653
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,control,kendall_tau,Kendall Tau,4,4,1.0,0.5833333333333333,0.4166666666666667
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,control,kendall_tau,Kendall Tau,18,18,0.6288359788359789,0.7090828924162257,-0.08024691358024691
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,control,kendall_tau,Kendall Tau,21,21,0.34443815803833494,0.3830246113085565,-0.03858645327022151
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,control,kendall_tau,Kendall Tau,37,37,0.20146482845874353,0.18268082391088641,0.01878400454785712
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,control,kendall_tau,Kendall Tau,20,20,0.0498474567987826,0.010065903523526072,0.03978155327525653
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,agentic,kendall_tau,Kendall Tau,4,4,1.0,0.5833333333333333,0.4166666666666667
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,agentic,kendall_tau,Kendall Tau,18,18,0.645326278659612,0.7255731922398589,-0.08024691358024691
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,agentic,kendall_tau,Kendall Tau,21,21,0.4029531601623596,0.44153961343258114,-0.03858645327022151
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,agentic,kendall_tau,Kendall Tau,37,37,0.1865733869831327,0.16778938243527558,0.01878400454785712
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,agentic,kendall_tau,Kendall Tau,20,20,0.07265892420362224,0.03287737092836572,0.03978155327525653
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,oracle,kendall_tau,Kendall Tau,4,4,1.0,0.5833333333333333,0.4166666666666667
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,oracle,kendall_tau,Kendall Tau,18,18,0.8622574955908289,0.9425044091710758,-0.08024691358024691
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,oracle,kendall_tau,Kendall Tau,21,21,0.5400854645215547,0.5786719177917762,-0.03858645327022151
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,oracle,kendall_tau,Kendall Tau,37,37,0.2726818838504884,0.2538978793026313,0.01878400454785712
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,oracle,kendall_tau,Kendall Tau,20,20,0.13400180560189096,0.09422025232663445,0.03978155327525653
